cve_id,status,profile_det_id,previous_scan_profile_id,container_fullname,container_id,slim_scan_date,package_det_id,profile_det_id,purl,virtual_path,namespace,severity,fix_state
CVE-2022-0563,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684082,26485,pkg:deb/debian/libblkid-dev@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-0563,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684083,26485,pkg:deb/debian/libblkid1@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-4756,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684089,26485,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20796,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684089,26485,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010022,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684089,26485,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010023,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684089,26485,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010024,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684089,26485,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010025,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684089,26485,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-9192,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684089,26485,pkg:deb/debian/libc-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-4756,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684090,26485,pkg:deb/debian/libc-dev-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20796,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684090,26485,pkg:deb/debian/libc-dev-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010022,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684090,26485,pkg:deb/debian/libc-dev-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010023,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684090,26485,pkg:deb/debian/libc-dev-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-7475,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684094,26485,pkg:deb/debian/libcairo-script-interpreter2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-1010024,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684090,26485,pkg:deb/debian/libc-dev-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010025,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684090,26485,pkg:deb/debian/libc-dev-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-9192,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684090,26485,pkg:deb/debian/libc-dev-bin@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-4756,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684091,26485,pkg:deb/debian/libc6@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20796,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684091,26485,pkg:deb/debian/libc6@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010022,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684091,26485,pkg:deb/debian/libc6@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010023,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684091,26485,pkg:deb/debian/libc6@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010024,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684091,26485,pkg:deb/debian/libc6@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010025,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684091,26485,pkg:deb/debian/libc6@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-9192,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684091,26485,pkg:deb/debian/libc6@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-18064,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684094,26485,pkg:deb/debian/libcairo-script-interpreter2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2010-4756,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684092,26485,pkg:deb/debian/libc6-dev@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20796,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684092,26485,pkg:deb/debian/libc6-dev@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010022,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684092,26485,pkg:deb/debian/libc6-dev@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010023,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684092,26485,pkg:deb/debian/libc6-dev@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010024,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684092,26485,pkg:deb/debian/libc6-dev@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010025,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684092,26485,pkg:deb/debian/libc6-dev@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-9192,New - packge version change,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684092,26485,pkg:deb/debian/libc6-dev@2.31-13+deb11u5?arch=amd64&upstream=glibc&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-7475,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684093,26485,pkg:deb/debian/libcairo-gobject2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2018-18064,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684093,26485,pkg:deb/debian/libcairo-gobject2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-6461,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684093,26485,pkg:deb/debian/libcairo-gobject2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-6462,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684093,26485,pkg:deb/debian/libcairo-gobject2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-6461,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684094,26485,pkg:deb/debian/libcairo-script-interpreter2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-6462,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684094,26485,pkg:deb/debian/libcairo-script-interpreter2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2017-7475,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684095,26485,pkg:deb/debian/libcairo2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2018-18064,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684095,26485,pkg:deb/debian/libcairo2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-6461,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684095,26485,pkg:deb/debian/libcairo2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-6462,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684095,26485,pkg:deb/debian/libcairo2@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2017-7475,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684096,26485,pkg:deb/debian/libcairo2-dev@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2018-18064,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684096,26485,pkg:deb/debian/libcairo2-dev@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-6461,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684096,26485,pkg:deb/debian/libcairo2-dev@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2019-6462,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684096,26485,pkg:deb/debian/libcairo2-dev@1.16.0-5?arch=amd64&upstream=cairo&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2022-1304,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684100,26485,pkg:deb/debian/libcom-err2@1.46.2-2?arch=amd64&upstream=e2fsprogs&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2017-13716,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-12934,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-18483,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20623,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20673,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20712,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-9996,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010204,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-35448,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-20197,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-20284,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3487,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3530,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3549,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3826,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2021-45078,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-46195,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-38533,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684103,26485,pkg:deb/debian/libctf-nobfd0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-13716,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-12934,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-18483,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20623,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20673,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-20712,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-38533,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-9996,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-1010204,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-35448,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-20197,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-20284,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3487,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3530,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3549,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-3826,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2021-45078,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-46195,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684104,26485,pkg:deb/debian/libctf0@2.35.2-2?arch=amd64&upstream=binutils&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22922,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684105,26485,pkg:deb/debian/libcurl3-gnutls@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22923,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684105,26485,pkg:deb/debian/libcurl3-gnutls@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-32221,New,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684105,26485,pkg:deb/debian/libcurl3-gnutls@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2022-42916,New,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684105,26485,pkg:deb/debian/libcurl3-gnutls@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2021-22922,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684106,26485,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22923,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684106,26485,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-32221,New,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684106,26485,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2022-42916,New,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684106,26485,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2020-21600,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2021-22922,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684107,26485,pkg:deb/debian/libcurl4-openssl-dev@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22923,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684107,26485,pkg:deb/debian/libcurl4-openssl-dev@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-32221,New,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684107,26485,pkg:deb/debian/libcurl4-openssl-dev@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2022-42916,New,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684107,26485,pkg:deb/debian/libcurl4-openssl-dev@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2019-8457,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684111,26485,pkg:deb/debian/libdb5.3@5.3.28+dfsg1-0.8?arch=amd64&upstream=db5.3&distro=debian-11,,debian:distro:debian:11,Critical,wont-fix
CVE-2019-8457,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684112,26485,pkg:deb/debian/libdb5.3-dev@5.3.28+dfsg1-0.8?arch=amd64&upstream=db5.3&distro=debian-11,,debian:distro:debian:11,Critical,wont-fix
CVE-2020-21594,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21595,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21596,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21597,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21598,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2020-21599,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21601,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21602,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21603,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21604,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21605,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2020-21606,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2021-35452,Existing,26485,295,library/node:latest,1,2022-11-15 12:56:39.131000,8684113,26485,pkg:deb/debian/libde265-0@1.0.8-1?arch=amd64&upstream=libde265&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
